id_registro,fecha_deposito,run_fondo,nombre_fondo,administradora,estado_registro,estado_liquidacion,tipo_fondo,reglamento_codigo,reglamento_url,fecha_ultima_modificacion,primera_deteccion
FM211805,2021-04-19,10050,FONDO MUTUO BICE DIGITAL CONSERVADOR,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2024050289747,https://www.cmfchile.cl/documentos/rfm/rfm_2024050289747.pdf,2024-05-27,2026-08-20
FM211804,2021-04-19,10049,FONDO MUTUO BICE DIGITAL AGRESIVO,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2024050289718,https://www.cmfchile.cl/documentos/rfm/rfm_2024050289718.pdf,2024-05-27,2026-08-20
FM211802,2021-04-19,10048,FONDO MUTUO BICE DIGITAL BALANCEADO,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2024050289723,https://www.cmfchile.cl/documentos/rfm/rfm_2024050289723.pdf,2024-05-27,2026-08-20
FM211808,2021-04-15,10053,FONDO DE INVERSIÓN SARTOR DEUDA PRIVADA ESG,SARTOR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión No Rescatable,2021040151435,https://www.cmfchile.cl/documentos/rfm/rfm_2021040151435.pdf,2021-04-15,2026-08-20
FM211800,2021-04-15,10047,FONDO DE INVERSION SECURITY DEUDA HABITACIONAL CON SUBSIDIO,ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.,Vigente,,Fondo Inversión No Rescatable,2024040224312,https://www.cmfchile.cl/documentos/rfm/rfm_2024040224312.pdf,2024-04-17,2026-08-20
FM211797,2021-04-13,10045,FONDO MUTUO BCI ESTRUCTURADO DEUDA GLOBAL II,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2021040141563,https://www.cmfchile.cl/documentos/rfm/rfm_2021040141563.pdf,2021-04-13,2026-08-20
FM211798,2021-04-13,10046,FONDO DE INVERSIÓN LARRAINVIAL DEUDA PRIVADA II,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2023060253281,https://www.cmfchile.cl/documentos/rfm/rfm_2023060253281.pdf,2023-06-14,2026-08-20
FM211796,2021-04-09,10044,FONDO DE INVERSIÓN LINK - PARQUE CHICUREO,LINK CAPITAL PARTNERS ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026040239815,https://www.cmfchile.cl/documentos/rfm/rfm_2026040239815.pdf,2026-04-07,2026-08-20
FM211795,2021-03-31,10043,FONDO DE INVERSIÓN INDEPENDENCIA ATLANTA,INDEPENDENCIA INTERNACIONAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026060385425,https://www.cmfchile.cl/documentos/rfm/rfm_2026060385425.pdf,2026-06-09,2026-08-20
FM211794,2021-03-31,10042,BTG PACTUAL FINANCIAMIENTO INMOBILIARIO PREFERENTE FONDO DE INVERSIÓN,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2022060248823,https://www.cmfchile.cl/documentos/rfm/rfm_2022060248823.pdf,2022-06-28,2026-08-20
FM211793,2021-03-31,10041,FONDO DE INVERSION BCI HLC II,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,Liquidado,Fondo Inversión No Rescatable,2021030122979,https://www.cmfchile.cl/documentos/rfm/rfm_2021030122979.pdf,2021-03-31,2026-08-20
FM211792,2021-03-30,10040,FONDO DE INVERSIÓN BCI CDC,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,Liquidado,Fondo Inversión No Rescatable,2022060248696,https://www.cmfchile.cl/documentos/rfm/rfm_2022060248696.pdf,2022-06-28,2026-08-20
FM211791,2021-03-30,10039,BTG PACTUAL GLOBAL BDCS FONDO DE INVERSIÓN,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,Liquidado,Fondo Inversión Rescatable,2025110830015,https://www.cmfchile.cl/documentos/rfm/rfm_2025110830015.pdf,2025-11-26,2026-08-20
FM211790,2021-03-29,10038,FONDO DE INVERSIÓN BCI HLC I,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2023020080582,https://www.cmfchile.cl/documentos/rfm/rfm_2023020080582.pdf,2023-02-22,2026-08-20
FM211789,2021-03-26,10037,FONDO DE INVERSIÓN HMC INSIGHT XII,HMC S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025050360488,https://www.cmfchile.cl/documentos/rfm/rfm_2025050360488.pdf,2025-05-20,2026-08-20
FM211788,2021-03-25,10036,FONDO MUTUO ZURICH TENDENCIAS GLOBALES,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2022010013446,https://www.cmfchile.cl/documentos/rfm/rfm_2022010013446.pdf,2022-01-12,2026-08-20
FM211787,2021-03-24,10035,FONDO DE INVERSION RENTA RESIDENCIAL PRINCIPAL AMPLO,PRINCIPAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2024070346417,https://www.cmfchile.cl/documentos/rfm/rfm_2024070346417.pdf,2024-07-02,2026-08-20
FM211786,2021-03-22,10034,FONDO MUTUO BOOSTER CLEAN ENERGY,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,Liquidado,Fondo Mutuo,2021030106474,https://www.cmfchile.cl/documentos/rfm/rfm_2021030106474.pdf,2021-03-22,2026-08-20
FM211785,2021-03-15,10033,VOLCOMCAPITAL COINVESTMENT V FONDO DE INVERSIÓN,VOLCOMCAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión No Rescatable,2021030096601,https://www.cmfchile.cl/documentos/rfm/rfm_2021030096601.pdf,2021-03-15,2026-08-20
FM211784,2021-03-15,10032,FONDO MUTUO BTG PACTUAL AVENTURERO CERRO EL PLOMO,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Mutuo,2022040150885,https://www.cmfchile.cl/documentos/rfm/rfm_2022040150885.pdf,2022-04-19,2026-08-20
FM211780,2021-03-15,10031,FONDO MUTUO BTG PACTUAL PRECAVIDO CERRO MANQUEHUE,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Mutuo,2022040150874,https://www.cmfchile.cl/documentos/rfm/rfm_2022040150874.pdf,2022-04-19,2026-08-20
FM211779,2021-03-15,10030,FONDO MUTUO BTG PACTUAL AUDAZ OJOS DEL SALADO,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Mutuo,2022040150906,https://www.cmfchile.cl/documentos/rfm/rfm_2022040150906.pdf,2022-04-19,2026-08-20
FM211777,2021-03-11,10029,FONDO DE INVERSIÓN LINK - INMOBILIARIO I,LINK CAPITAL PARTNERS ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025090646474,https://www.cmfchile.cl/documentos/rfm/rfm_2025090646474.pdf,2025-09-23,2026-08-20
FM211776,2021-03-11,10028,PICTON - SVP GLOBAL SVSS V FONDO DE INVERSION,PICTON ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025060405221,https://www.cmfchile.cl/documentos/rfm/rfm_2025060405221.pdf,2025-06-10,2026-08-20
FM211775,2021-03-11,10027,FONDO MUTUO ITAU AHORRO PLUS DÓLAR,ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025120910424,https://www.cmfchile.cl/documentos/rfm/rfm_2025120910424.pdf,2025-12-31,2026-08-20
FM211774,2021-03-08,10026,FONDO MUTUO BI PROTECCIÓN,BANCO INTERNACIONAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025030247279,https://www.cmfchile.cl/documentos/rfm/rfm_2025030247279.pdf,2025-03-31,2026-08-20
FM211773,2021-03-05,10025,AMERIS FINANCIAMIENTO COLATERALIZADO I FONDO DE INVERSIÓN,AMERIS CAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2023120523180,https://www.cmfchile.cl/documentos/rfm/rfm_2023120523180.pdf,2023-12-01,2026-08-20
FM211772,2021-03-04,10024,FONDO MUTUO SANTANDER EQUILIBRIO DÓLAR,SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Mutuo,2025090662118,https://www.cmfchile.cl/documentos/rfm/rfm_2025090662118.pdf,2025-09-29,2026-08-20
FM211771,2021-03-02,10023,BICE INMOBILIARIO V FONDO DE INVERSION,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026010054176,https://www.cmfchile.cl/documentos/rfm/rfm_2026010054176.pdf,2026-01-22,2026-08-20
FM211770,2021-02-26,10022,FONDO DE INVERSIÓN OUTDOORS,VENTURANCE S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025010077765,https://www.cmfchile.cl/documentos/rfm/rfm_2025010077765.pdf,2025-01-28,2026-08-20
FM211769,2021-02-26,10021,FONDO MUTUO ITAU CARTERA CRECIMIENTO DEFENSIVO,ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025080596073,https://www.cmfchile.cl/documentos/rfm/rfm_2025080596073.pdf,2025-08-29,2026-08-20
FM211768,2021-02-26,10020,FONDO MUTUO ITAU CARTERA RESERVA,ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025080595874,https://www.cmfchile.cl/documentos/rfm/rfm_2025080595874.pdf,2025-08-29,2026-08-20
FM211767,2021-02-26,10019,FONDO DE INVERSION PATIO OFICINAS II,LARRAIN VIAL ACTIVOS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025090640494,https://www.cmfchile.cl/documentos/rfm/rfm_2025090640494.pdf,2025-09-22,2026-08-20
FM211760,2021-02-25,10013,FONDO DE INVERSIÓN INDEPENDENCIA DORAL,INDEPENDENCIA INTERNACIONAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2024050270461,https://www.cmfchile.cl/documentos/rfm/rfm_2024050270461.pdf,2024-05-14,2026-08-20
FM211757,2021-02-25,10010,FONDO DE INVERSIÓN INDEPENDENCIA 299 ALHAMBRA,INDEPENDENCIA INTERNACIONAL ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,Liquidado,Fondo Inversión No Rescatable,2021020072835,https://www.cmfchile.cl/documentos/rfm/rfm_2021020072835.pdf,2021-02-25,2026-08-20
FM211758,2021-02-25,10011,FONDO DE INVERSIÓN INDEPENDENCIA DENVER,INDEPENDENCIA INTERNACIONAL ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,Liquidado,Fondo Inversión No Rescatable,2021050196477,https://www.cmfchile.cl/documentos/rfm/rfm_2021050196477.pdf,2021-05-19,2026-08-20
FM211759,2021-02-25,10012,FONDO DE INVERSIÓN INDEPENDENCIA DETROIT CBD,INDEPENDENCIA INTERNACIONAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2024050268085,https://www.cmfchile.cl/documentos/rfm/rfm_2024050268085.pdf,2024-05-13,2026-08-20
FM211762,2021-02-25,10015,FONDO DE INVERSIÓN CAPITAL ADVISORS REAL ESTATE MULTIFAMILY US I,CAPITAL ADVISORS ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,Liquidado,Fondo Inversión No Rescatable,2022120475159,https://www.cmfchile.cl/documentos/rfm/rfm_2022120475159.pdf,2022-12-14,2026-08-20
FM211761,2021-02-25,10014,FONDO DE INVERSIÓN INDEPENDENCIA THE ROUND,INDEPENDENCIA INTERNACIONAL ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,Liquidado,Fondo Inversión No Rescatable,2021050190499,https://www.cmfchile.cl/documentos/rfm/rfm_2021050190499.pdf,2021-05-14,2026-08-20
FM211763,2021-02-25,10016,FONDO DE INVERSIÓN MALL PIE ANDINO,LARRAIN VIAL ACTIVOS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,Liquidado,Fondo Inversión No Rescatable,2022060232000,https://www.cmfchile.cl/documentos/rfm/rfm_2022060232000.pdf,2022-06-14,2026-08-20
FM211764,2021-02-25,10017,FONDO DE INVERSIÓN PATIO INDUSTRIAL I,LARRAIN VIAL ACTIVOS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,Liquidado,Fondo Inversión No Rescatable,2024050276120,https://www.cmfchile.cl/documentos/rfm/rfm_2024050276120.pdf,2024-05-16,2026-08-20
FM211766,2021-02-25,10018,FONDO DE INVERSIÓN PATIO OFICINAS I,LARRAIN VIAL ACTIVOS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2022060231997,https://www.cmfchile.cl/documentos/rfm/rfm_2022060231997.pdf,2022-06-14,2026-08-20
FM211756,2021-02-24,10009,FONDO MUTUO BICE TEMÁTICO GLOBAL,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025050338933,https://www.cmfchile.cl/documentos/rfm/rfm_2025050338933.pdf,2025-05-08,2026-08-20
FM211755,2021-02-17,10008,FONDO DE INVERSIÓN LENNOX FINANCIAMIENTO ESTRUCTURADO,VENTURANCE S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025070502620,https://www.cmfchile.cl/documentos/rfm/rfm_2025070502620.pdf,2025-07-17,2026-08-20
FM211754,2021-02-17,10007,FONDO DE INVERSIÓN HMC DEUDA PRIVADA PESOS,HMC S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Inversión Rescatable,2023010007244,https://www.cmfchile.cl/documentos/rfm/rfm_2023010007244.pdf,2023-01-06,2026-08-20
FM211753,2021-02-15,10006,AMERIS SEATTLE FONDO DE INVERSIÓN,AMERIS CAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión No Rescatable,2021020057965,https://www.cmfchile.cl/documentos/rfm/rfm_2021020057965.pdf,2021-02-15,2026-08-20
FM211752,2021-02-12,10005,FONDO DE INVERSION NEVASA GESTION INMOBILIARIA VII,NVS ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2023030125314,https://www.cmfchile.cl/documentos/rfm/rfm_2023030125314.pdf,2023-03-24,2026-08-20
FM211751,2021-02-11,10004,QUEST QSR FONDO DE INVERSION,QUEST ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión No Rescatable,2021030101231,https://www.cmfchile.cl/documentos/rfm/rfm_2021030101231.pdf,2021-03-18,2026-08-20
FM211749,2021-02-11,10002,FONDO MUTUO LARRAINVIAL CUENTA ACTIVA AGRESIVA DÓLAR,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2023030103602,https://www.cmfchile.cl/documentos/rfm/rfm_2023030103602.pdf,2023-03-10,2026-08-20
FM211750,2021-02-10,10003,VINCI COMPASS BCP ASIA II PRIVATE EQUITY FONDO DE INVERSIÓN,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026060400619,https://www.cmfchile.cl/documentos/rfm/rfm_2026060400619.pdf,2026-06-16,2026-08-20
FM211747,2021-02-08,10000,FONDO MUTUO SECURITY QFUND BRAZIL,ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.,No Vigente,,Fondo Mutuo,2023060237201,https://www.cmfchile.cl/documentos/rfm/rfm_2023060237201.pdf,2023-05-30,2026-08-20
FM211746,2021-02-05,9999,FONDO DE INVERSIÓN CREDICORP CAPITAL RENTA INMOBILIARIA II,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2021020056404,https://www.cmfchile.cl/documentos/rfm/rfm_2021020056404.pdf,2021-02-12,2026-08-20
FM211748,2021-02-02,10001,FRONTAL TRUST FINANCIAMIENTO ESTRUCTURADO EXXACON FONDO DE INVERSIÓN,FRONTAL TRUST ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2024060316189,https://www.cmfchile.cl/documentos/rfm/rfm_2024060316189.pdf,2024-06-11,2026-08-20
FM211745,2021-02-01,9998,VINCI COMPASS LAPCO FONDO DE INVERSIÓN,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026060424677,https://www.cmfchile.cl/documentos/rfm/rfm_2026060424677.pdf,2026-06-26,2026-08-20
FM211744,2021-02-01,9997,FONDO DE INVERSIÓN LARRAINVIAL BROWN ADVISORY US SUSTAINABLE GROWTH,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión Rescatable,2021080345644,https://www.cmfchile.cl/documentos/rfm/rfm_2021080345644.pdf,2021-08-23,2026-08-20
FM211743,2021-01-28,9996,BANCHILE FONDO DE INVERSION AXON AURORA I,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2024120682030,https://www.cmfchile.cl/documentos/rfm/rfm_2024120682030.pdf,2024-12-11,2026-08-20
FM211742,2021-01-22,9995,PICTON - WEST STREET CAPITAL PARTNERS VIII FONDO DE INVERSIÓN,PICTON ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025060404893,https://www.cmfchile.cl/documentos/rfm/rfm_2025060404893.pdf,2025-06-10,2026-08-20
FM211741,2021-01-20,9994,COMPASS DVA LIQUIDEZ FONDO MUTUO,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Mutuo,2024050270989,https://www.cmfchile.cl/documentos/rfm/rfm_2024050270989.pdf,2024-05-14,2026-08-20
FM211740,2021-01-18,9993,FONDO DE INVERSION ENERGIAS RENOVABLES I,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2024080446128,https://www.cmfchile.cl/documentos/rfm/rfm_2024080446128.pdf,2024-08-26,2026-08-20
FM211739,2021-01-18,9992,FONDO DE INVERSIÓN FYNSA MIGRANTE,FYNSA ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión No Rescatable,2023120549821,https://www.cmfchile.cl/documentos/rfm/rfm_2023120549821.pdf,2023-12-14,2026-08-20
FM211737,2021-01-15,9991,FONDO DE INVERSIÓN SINGULAR RESIDENTIAL MBS I,SINGULAR ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026010047145,https://www.cmfchile.cl/documentos/rfm/rfm_2026010047145.pdf,2026-01-20,2026-08-20
FM211736,2021-01-15,9990,FONDO DE INVERSIÓN SANTANDER RENTAS RESIDENCIALES,SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025010026047,https://www.cmfchile.cl/documentos/rfm/rfm_2025010026047.pdf,2025-01-15,2026-08-20
FM211735,2021-01-15,9989,ARRAYÁN ACCIONES CHILENAS FONDO DE INVERSIÓN,LINK CAPITAL PARTNERS ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión Rescatable,2024010029944,https://www.cmfchile.cl/documentos/rfm/rfm_2024010029944.pdf,2024-01-12,2026-08-20
FM211734,2021-01-14,9988,FONDO MUTUO ITAU ESG GLOBAL CREDITS,ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025020146270,https://www.cmfchile.cl/documentos/rfm/rfm_2025020146270.pdf,2025-02-26,2026-08-20
FM211733,2021-01-14,9987,FONDO MUTUO ITAU ESG NORDEA EMERGING STARS,ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025020146291,https://www.cmfchile.cl/documentos/rfm/rfm_2025020146291.pdf,2025-02-26,2026-08-20
FM211732,2021-01-14,9986,FONDO MUTUO SURA TENDENCIAS GLOBALES,ADMINISTRADORA GENERAL DE FONDOS SURA S.A.,No Vigente,,Fondo Mutuo,2021120505581,https://www.cmfchile.cl/documentos/rfm/rfm_2021120505581.pdf,2021-12-22,2026-08-20
FM211731,2021-01-12,9985,FONDO DE INVERSIÓN DESARROLLO PARA RENTA RESIDENCIAL LARRAINVIAL - INGEVEC,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025050380326,https://www.cmfchile.cl/documentos/rfm/rfm_2025050380326.pdf,2025-05-29,2026-08-20
FM211728,2021-01-11,9982,BICE STEPSTONE SCOF I FONDO DE INVERSION,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2022060249682,https://www.cmfchile.cl/documentos/rfm/rfm_2022060249682.pdf,2022-06-29,2026-08-20
FM211729,2021-01-11,9983,BICE NUVEEN NEW YORK REAL ESTATE FONDO DE INVERSIÓN,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión No Rescatable,2021010009460,https://www.cmfchile.cl/documentos/rfm/rfm_2021010009460.pdf,2021-01-11,2026-08-20
FM211730,2021-01-11,9984,XLC ACCIONA INMOBILIARIO USA FONDO DE INVERSION,XLC ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión No Rescatable,2021060223675,https://www.cmfchile.cl/documentos/rfm/rfm_2021060223675.pdf,2021-06-07,2026-08-20
FM201727,2020-12-29,9981,FONDO MUTUO BCI ESTRATEGIA DEUDA CALIFICADOS,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2023060242269,https://www.cmfchile.cl/documentos/rfm/rfm_2023060242269.pdf,2023-06-06,2026-08-20
FM201726,2020-12-29,9980,GFP CHILE TIMBERLAND HOLDINGS FONDO DE INVERSIÓN,ASSET ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026070436119,https://www.cmfchile.cl/documentos/rfm/rfm_2026070436119.pdf,2026-07-02,2026-08-20
FM201725,2020-12-28,9979,FONDO DE INVERSION SURA RENTAS MÉXICO EN LIQUIDACIÓN,ADMINISTRADORA GENERAL DE FONDOS SURA S.A.,No Vigente,,Fondo Inversión Rescatable,2022050206242,https://www.cmfchile.cl/documentos/rfm/rfm_2022050206242.pdf,2022-05-26,2026-08-20
FM201724,2020-12-24,9978,FONDO DE INVERSIÓN EUROPE PHARMA ONLINE,LARRAIN VIAL ACTIVOS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025110790928,https://www.cmfchile.cl/documentos/rfm/rfm_2025110790928.pdf,2025-11-11,2026-08-20
FM201723,2020-12-24,9977,FONDO DE INVERSION SURA DEUDA PRIVADA CHILE,ADMINISTRADORA GENERAL DE FONDOS SURA S.A.,Vigente,,Fondo Inversión Rescatable,2026060392011,https://www.cmfchile.cl/documentos/rfm/rfm_2026060392011.pdf,2026-06-11,2026-08-20
FM201722,2020-12-23,9976,VOLCOMCAPITAL COINVESTMENT IV FONDO DE INVERSIÓN,VOLCOMCAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión No Rescatable,2021010014107,https://www.cmfchile.cl/documentos/rfm/rfm_2021010014107.pdf,2021-01-14,2026-08-20
FM201719,2020-12-17,9973,COMPASS BRAZIL EQUITY LB FONDO DE INVERSIÓN,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Inversión Rescatable,2020120507546,https://www.cmfchile.cl/documentos/rfm/rfm_2020120507546.pdf,2020-12-17,2026-08-20
FM201721,2020-12-17,9975,FONDO DE INVERSIÓN FYNSA RENTA VARIABLE INTERNACIONAL,FYNSA ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión Rescatable,2020120507959,https://www.cmfchile.cl/documentos/rfm/rfm_2020120507959.pdf,2020-12-17,2026-08-20
FM201720,2020-12-17,9974,FONDO DE INVERSIÓN FYNSA RENTA FIJA INTERNACIONAL,FYNSA ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión Rescatable,2020120507947,https://www.cmfchile.cl/documentos/rfm/rfm_2020120507947.pdf,2020-12-17,2026-08-20
FM201718,2020-12-15,9972,BTG PACTUAL – MV CREDIT V FONDO DE INVERSIÓN,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Inversión No Rescatable,2020120503804,https://www.cmfchile.cl/documentos/rfm/rfm_2020120503804.pdf,2020-12-15,2026-08-20
FM201716,2020-12-11,9970,TOESCA DEUDA PRIVADA FACTURAS FONDO DE INVERSIÓN,TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión Rescatable,2025020152536,https://www.cmfchile.cl/documentos/rfm/rfm_2025020152536.pdf,2025-02-28,2026-08-20
FM201717,2020-12-10,9971,FONDO DE INVERSION EQUITY DEBT MERCOSUR,FINASSET ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2020120502863,https://www.cmfchile.cl/documentos/rfm/rfm_2020120502863.pdf,2020-12-10,2026-08-20
FM201715,2020-12-10,9969,BICE ALTERNATIVOS FONDO DE INVERSION,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026060429749,https://www.cmfchile.cl/documentos/rfm/rfm_2026060429749.pdf,2026-06-30,2026-08-20
FM201714,2020-12-09,9968,AMERIS MC RENTA INDUSTRIAL FONDO DE INVERSIÓN,AMERIS CAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025060402352,https://www.cmfchile.cl/documentos/rfm/rfm_2025060402352.pdf,2025-06-09,2026-08-20
FM201713,2020-12-07,9967,FONDO DE INVERSIÓN LARRAINVIAL DROIA TERAPIAS GENÉTICAS,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2023060253266,https://www.cmfchile.cl/documentos/rfm/rfm_2023060253266.pdf,2023-06-14,2026-08-20
FM201712,2020-12-07,9966,FONDO MUTUO CLEVER PORTAFOLIO MODERADO,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2024030173993,https://www.cmfchile.cl/documentos/rfm/rfm_2024030173993.pdf,2024-03-22,2026-08-20
